locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_start	gene_end	gene_tss	gene_strand	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	AFib_pops_score	Cardio_pops_score
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100463359	100479232	100479232	-	3.883	rs7808970	TSC22D4	protein_coding	0.0	.	.	.	.	-12.71255510095562	0.0	92.7999508001325	1.917879406169341	0.0029994030258143	poorsig	10	1	MYLIP	0	0	.	0	0	.	0.1826332681520864	0.0176345344083601
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100483927	100494802	100483927	+	0.812	rs7808970	NYAP1	protein_coding	0.0	.	.	.	.	-12.693600003806262	0.0	94.64285041993196	1.917879406169341	0.0193031441973181	poorsig	1	0		0	0	.	0	0	.	0.0847702640241939	-0.0579947434770484
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100539203	100568220	100539203	+	56.088	rs7808970	AGFG2	protein_coding	0.0	.	.	.	.	-13.034779407918265	0.0	94.36323405513151	1.917879406169341	0.0103757590564483	poorsig	2	0		0	0	.	0	0	.	-0.0601473576585427	0.1736454384902236
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100572228	100573900	100573900	-	90.785	rs7808970	SAP25	protein_coding	0.0	.	.	.	.	-13.248939292578406	0.0	94.92323125471955	1.917879406169341	0.0146627393886177	poorsig	0	0		0	0	.	0	0	.	0.1731413349578625	-0.1716437694224205
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100574011	100586129	100574011	+	90.896	rs7808970	LRCH4	protein_coding	0.0	.	.	.	.	-13.249624416571756	0.0	94.92323125471955	1.917879406169341	0.014652697034576	poorsig	0	0		0	0	.	0	0	.	-0.1065331014250495	-0.0040060645491489
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100583982	100601117	100583982	+	100.867	rs7808970	FBXO24	protein_coding	0.0	.	.	.	.	-13.311168302496943	0.0	94.64285041993196	1.917879406169341	0.0104093006078947	poorsig	1	0		0	0	.	0	0	.	0.0537893904275416	-0.0221425365768642
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100602363	100608175	100602363	+	119.248	rs7808970	PCOLCE	protein_coding	0.0	.	.	.	.	-13.42462113242282	0.0	94.64285041993196	1.917879406169341	0.0092928646691504	poorsig	1	0		0	0	.	0	0	.	-0.3174718976308488	0.1660416686724634
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100612102	100615384	100612102	+	128.987	rs7808970	MOSPD3	protein_coding	0.0	.	.	.	.	-13.484733047479024	0.0	94.64285041993196	1.917879406169341	0.0087507109696906	poorsig	1	0		0	0	.	0	0	.	0.1601458809107804	0.1946112075770658
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	QT	GAL3ST4	2.0	37.0	coloc	100620416	100642779	100642779	-	159.664	rs7808970	TFR2	protein_coding	0.0	.	.	.	.	-13.674080333461076	0.0	94.08437963572472	1.917879406169341	0.0041425721225456	poorsig	2	0		0	0	.	0	0	.	0.0984503454906018	0.035030478891375
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR+QT	GAL3ST4	2.0	37.0	coloc	100643097	100656448	100656448	-	173.333	rs7808970	ACTL6B	protein_coding	0.0	.	.	.	.	-13.75844934125482	0.0	95.01676738349812	1.917879406169341	0.009672972154738	poorsig	3	1	DPF3	0	0	.	0	0	.	0.0796002915238647	0.0160007199275019
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR+QT	GAL3ST4	2.0	37.0	coloc	100673567	100679174	100673567	+	190.452	rs7808970	GNB2	protein_coding	0.0	.	.	.	.	-13.864112743436475	0.0	92.45400143741172	1.917879406169341	0.0006709278138652	poorsig	18	3	GNG11:coloc;GNG3;KCNJ5:coloc,omim	0	0	.	0	0	.	0.4123364889213865	0.2380833332595658
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR+QT	GAL3ST4	2.0	37.0	coloc	100679507	100694250	100694250	-	201.488	rs17881696	GIGYF1	protein_coding	0.0	.	.	.	.	-13.932230116324892	0.0	91.43864946263696	1.917879406169341	0.0002270549829041	poorsig	14	1	SIPA1L1	0	0	.	0	0	.	0.2212808960366614	0.6640112526461469
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR+QT	GAL3ST4	2.0	37.0	coloc	100706121	100707486	100706121	+	189.617	rs17881696	POP7	protein_coding	0.0	.	.	.	.	-13.858958882765778	0.0	94.08437963572472	1.917879406169341	0.003443327606352	poorsig	2	0		0	0	.	0	0	.	0.2825606137620133	0.174350499324573
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR+QT	GAL3ST4	2.0	37.0	coloc	100720468	100723700	100720468	+	175.27	rs17881696	EPO	protein_coding	0.0	.	.	.	.	-13.770405063553191	0.0	94.36323405513151	1.917879406169341	0.0049721212995077	poorsig	2	0		0	0	.	0	0	.	0.1872324183258048	0.0340974928476135
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100733595	100797797	100733595	+	162.143	rs17881696	ZAN	protein_coding	0.0	.	.	.	.	-13.689381435979232	0.0	94.92323125471955	1.917879406169341	0.0094391638123605	poorsig	0	0		0	0	.	0	0	.		
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100826820	100867010	100826820	+	68.918	rs17881696	SLC12A9	protein_coding	0.0	.	.	.	.	-13.113969865888391	0.0	94.64285041993196	1.917879406169341	0.0126783793881859	poorsig	1	0		0	0	.	0	0	.	-0.1315709043284112	0.0164018352533772
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100802565	100827523	100827523	-	68.215	rs17881696	EPHB4	protein_coding	0.0	.	.	.	.	-13.10963074726384	0.0	94.08437963572472	1.917879406169341	0.007284628671948	poorsig	3	0		0	0	.	0	0	.	-0.0156253311596907	0.1808342701826454
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100867387	100873454	100867387	+	28.351	rs17881696	TRIP6	protein_coding	0.0	.	.	.	.	-12.863578649327652	0.0	91.98096191676277	1.917879406169341	0.0011370086764361	poorsig	13	1	SCN10A:coloc,exome,omim	0	0	.	0	0	.	-0.0596476607077033	0.2635883802522426
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100875103	100888664	100875103	+	20.635	rs17881696	SRRT	protein_coding	0.0	.	.	coloc	signet+	-12.815953273357463	2.054985245702309	93.9023414147541	1.917879406169341	0.063585850259272	coloc	7	1	CACNA1C:omim	0	0	.	0	0	.	-0.1801116785371672	0.3110280048340492
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100888721	100889715	100889715	-	6.023	rs17881696	UFSP1	protein_coding	0.0	.	.	.	.	-12.725763797764357	0.0	95.95272019743614	1.917879406169341	0.0692673723569407	poorsig	3	2	TBX3;TCF7L2	0	0	.	0	0	.	0.0079808224189485	0.0477570232151441
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100889994	100896974	100896974	-	1.236	rs17881696	ACHE	protein_coding	1.0	signet	.	coloc	signet+	-12.696217054015095	2.054985245702309	95.57854330813564	1.9097011416987888	0.3799922332314381	coloc	1	1	HAND1	0	0	.	0	0	.	-0.1414204922767596	0.0708459527710632
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100949534	100968347	100949534	+	53.796	rs17881696	MUC3A	protein_coding	0.0	.	.	.	.	-13.020632523298811	0.0	94.92323125471955	1.917879406169341	0.0184233026131559	poorsig	0	0		0	0	.	0	0	.	-0.080143653214296	-0.0602452507495741
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100949534	100968347	100949534	+	53.796	rs17881696	MUC3A	protein_coding	0.0	.	.	.	.	-13.020632523298811	0.0	94.92323125471955	1.917879406169341	0.0184233026131559	poorsig	0	0		0	0	.	0	0	.	-0.080143653214296	-0.1953531367056906
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100949534	100968347	100949534	+	53.796	rs17881696	MUC3A	protein_coding	0.0	.	.	.	.	-13.020632523298811	0.0	94.92323125471955	1.917879406169341	0.0184233026131559	poorsig	0	0		0	0	.	0	0	.	-0.0799837750641496	-0.0602452507495741
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100949534	100968347	100949534	+	53.796	rs17881696	MUC3A	protein_coding	0.0	.	.	.	.	-13.020632523298811	0.0	94.92323125471955	1.917879406169341	0.0184233026131559	poorsig	0	0		0	0	.	0	0	.	-0.0799837750641496	-0.1953531367056906
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	100969565	101018939	100969565	+	73.827	rs17881696	MUC12	protein_coding	0.0	.	.	.	.	-13.144269628801515	0.0	94.92323125471955	1.917879406169341	0.0162806812286832	poorsig	0	0		0	0	.	0	0	.	-0.2071131927003508	-0.2613132514497141
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	101020072	101058859	101020072	+	124.334	rs17881696	MUC17	protein_coding	0.0	.	.	.	.	-13.456013390352368	0.0	94.64285041993196	1.917879406169341	0.0090056720614403	poorsig	1	0		0	0	.	0	0	.	-0.002674403797521	-0.0684167145622638
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	101085481	101097967	101085481	+	189.743	rs17881696	TRIM56	protein_coding	0.0	.	.	.	.	-13.859736591082555	0.0	92.153523706318	1.917879406169341	0.0004989769850343	poorsig	10	0		0	0	.	0	0	.	0.0387958378377406	0.108198299790809
7	99919531	101139247	rs140367586+rs17881696+rs7808970	51	1219.716	HR	GAL3ST4	2.0	37.0	coloc	101127104	101139247	101127104	+	231.366	rs17881696	SERPINE1	protein_coding	0.0	.	.	.	.	-14.116645744012466	0.0	94.36323405513151	1.9097011416987888	0.0034883457438451	poorsig	2	0		0	0	.	0	0	.	1.1163967602856908	0.0181701686975339
7	108569666	108763669	rs17156495	3	194.003	JT	DNAJB9	0.0	1.0	poorsig	108470417	108569666	108569666	-	194.003	rs17156495	PNPLA8	protein_coding	0.06	.	.	.	.	-13.886030538935458	0.0	94.7363386432633	1.9097011416987888	0.1770837773160767	poorsig	3	0		0	0	.	0	0	.	0.0720750281640966	-0.1686691198544173
7	108569666	108763669	rs17156495	3	194.003	JT	DNAJB9	0.0	1.0	poorsig	108554543	108569750	108569750	-	193.919	rs17156495	THAP5	protein_coding	0.0	.	.	.	.	-13.885512066724274	0.0	95.57854330813564	1.9097011416987888	0.4113095425220777	poorsig	0	0		0	0	.	0	0	.	0.060956956111953	-0.0394776387325155
7	108569666	108763669	rs17156495	3	194.003	JT	DNAJB9	0.0	1.0	poorsig	108569867	108574850	108569867	+	193.802	rs17156495	DNAJB9	protein_coding	0.94	signet	mindist	.	signet+	-13.884789909001556	0.0	95.57854330813564	1.9097011416987888	0.4116066801618456	mindist	0	0		0	0	.	0	0	.	-0.0342606044958129	-0.1382024817470265
7	116524994	117230176	rs3807989+rs41748+rs9920	4	705.182	PR+QT	CAPZA2	1.0	4.0	coloc	116524994	116561179	116524994	+	21.193	rs3807989	CAV1	protein_coding	1.0	signet	.	coloc	signet+	-12.8193974101889	2.054985245702309	95.57854330813564	1.9097011416987888	0.9970961119512468	coloc	25	11	CACNA1C:omim;CAV3:omim;CAVIN2;ESD;FNDC4;GJA1;IGFBP3;KCNH2:exome,omim;SNTA1:omim;STK38;STRN	1	1	SREBF1	0	0	.	1.7561036115321371	0.8948325469273344
7	116524994	117230176	rs3807989+rs41748+rs9920	4	705.182	HR+PR+QT	CAPZA2	1.0	4.0	coloc	116672196	116798377	116672196	+	112.158	rs9920	MET	protein_coding	0.0	.	.	.	.	-13.380859608883595	0.0	92.28175076697356	1.9097011416987888	0.0026955632506538	poorsig	20	6	CALM1:omim;ID2;LAPTM4B:coloc;SOCS6;TBX5;TNS3	1	1	MITF	0	0	.	0.6735562296354859	0.5606385788377655
7	116524994	117230176	rs3807989+rs41748+rs9920	4	705.182	HR	CAPZA2	1.0	4.0	coloc	116811070	116922049	116811070	+	4.551	rs41748	CAPZA2	protein_coding	0.0	.	mindist	.	.	-12.71667818949218	0.0	88.72030448219569	1.8912746180022408	0.0001460094098721	mindist	23	3	ARHGAP10;GJA1;PCDH7	0	0	.	0	0	.	0.0885594395376836	-0.4652302956074439
7	116524994	117230176	rs3807989+rs41748+rs9920	4	705.182	HR	CAPZA2	1.0	4.0	coloc	116953238	117230176	116953238	+	146.719	rs41748	ST7	protein_coding	0.0	.	.	.	.	-13.59418006234468	0.0	88.74634368157253	1.8912746180022408	6.231538822716803e-05	poorsig	18	1	SENP2:exome	0	0	.	0	0	.	0.0544045756543019	0.2263534908455317
7	127253093	127431924	rs11563648	2	178.831	HR	ZNF800	0.0	1.0	poorsig	126438598	127253093	127253093	-	76.899	rs11563648	GRM8	protein_coding	1.0	signet	.	.	signet+	-13.163230898239105	0.0	95.57854330813564	1.9097011416987888	0.615678145128087	poorsig	0	0		0	0	.	0	0	.	-0.5173304707136536	-0.347238269888152
7	127253093	127431924	rs11563648	2	178.831	HR	ZNF800	0.0	1.0	poorsig	127346790	127431924	127346790	+	16.798	rs11563648	ZNF800	protein_coding	0.0	.	mindist	.	.	-12.792270203425163	0.0	94.7363386432633	1.9097011416987888	0.384321854871913	mindist	3	0		0	0	.	0	0	.	-0.1088578187711121	0.009732089666671
7	131110096	131496632	rs138186803+rs2129561	1	386.536	HR+PR	MKLN1	0.0	1.0	poorsig	131110096	131496632	131110096	+	168.916	rs2129561	MKLN1	protein_coding	1.0	signet	mindist	.	signet+	-13.73118634415006	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	3	0		0	0	.	0	0	.	0.0461851317260604	0.2554056320335805
7	136868652	137020255	rs73158705	1	151.603	HR	CHRM2	0.0	1.0	poorsig	136868652	137020255	136868652	+	22.701	rs73158705	CHRM2	protein_coding	1.0	signet	mindist	.	signet+	-12.828705220837298	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	3	2	SH3GL2;TMEM8B	0	0	.	0	0	.	0.1937217461785932	-0.1685248307399461
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150716606	150724284	150716606	+	231.84	rs1805123	GIMAP1	protein_coding	0.0	.	.	.	.	-14.11957140863272	0.0	89.69824919540353	1.9097011416987888	8.929247587598412e-07	poorsig	2	1	SCN3B:omim	0	0	.	0	0	.	0.2507687525036073	-0.11437775629174
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150716668	150743646	150716668	+	231.778	rs1805123	GIMAP1-GIMAP5	protein_coding	0.0	.	.	.	.	-14.11918872676256	0.0	89.32100553057369	1.9097011416987888	6.125565946991425e-07	poorsig	0	0		0	0	.	0	0	.		
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150722253	150750033	150722253	+	226.193	rs1805123	GIMAP5	protein_coding	0.0	.	.	.	.	-14.084716497007047	0.0	89.69824919540353	1.9097011416987888	9.24596320737614e-07	poorsig	2	1	SCN3B:omim	0	0	.	0	0	.	0.3251657459816829	0.136842764531113
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150800403	150805118	150800403	+	148.043	rs1805123	TMEM176A	protein_coding	0.0	.	.	.	.	-13.602352171959058	0.0	89.15725636329435	1.9097011416987888	8.719470723175312e-07	poorsig	4	1	LITAF:coloc	0	0	.	0	0	.	-0.0897577282712591	-0.1617812466637751
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150791285	150801360	150801360	-	147.086	rs1805123	TMEM176B	protein_coding	0.0	.	.	.	.	-13.596445292124496	0.0	89.69824919540353	1.9097011416987888	1.5066266696706436e-06	poorsig	2	1	PRKCA:coloc	0	0	.	0	0	.	-0.2372270214840811	-0.1281919428560455
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150824627	150861504	150824627	+	123.819	rs1805123	AOC1	protein_coding	0.0	.	.	.	.	-13.452834661914752	0.0	89.32100553057369	1.9097011416987888	1.19272442546073e-06	poorsig	0	0		0	0	.	0	0	.	-0.1018332816308136	-0.0009945743251645
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150944961	150978321	150944961	+	3.485	rs1805123	KCNH2	protein_coding	1.0	signet	mindist	omim,exome	signet+	-12.710098530240725	6.6389645710488985	95.57854330813564	1.9097011416987888	0.9999680463559149	omim	10	10	ALG10B;ATP1B1;CACNB2:omim;CAV1:coloc;CAV3:omim;KCND3:omim;KCNE1:omim;RFFL:coloc;RNF207:exome;TTN:exome	0	0	.	0	0	.	1.2100814970493572	0.1861767513275197
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	150991017	151014588	150991017	+	20.895	rs3807375	NOS3	protein_coding	0.0	.	.	.	.	-12.817558068296842	0.0	91.04227660932916	1.9839630046310008	1.3558988140628729e-05	poorsig	14	6	ATP1B1;CALM1:omim;CALM2:omim;CALM3:omim;CAV1:coloc;CAV3:omim	1	1	SP3	0	0	.	0.4224567818136416	0.9377228031843056
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151012209	151024499	151012209	+	42.087	rs3807375	ATG9B	protein_coding	0.0	.	.	.	.	-12.948361200432696	0.0	89.32100553057369	1.9097011416987888	1.975286764457841e-06	poorsig	0	0		0	0	.	0	0	.	-0.1251194378494949	-0.2043135593219138
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151028422	151047782	151028422	+	58.3	rs3807375	ABCB8	protein_coding	0.0	.	.	.	.	-13.048432509479442	0.0	89.69824919540353	1.9097011416987888	2.606181024486577e-06	poorsig	2	1	SCN3B:omim	0	0	.	0	0	.	0.0133352130785997	0.20829527278519
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151048292	151052756	151048292	+	78.17	rs3807375	ASIC3	protein_coding	0.0	.	.	.	.	-13.171075876577376	0.0	89.32100553057369	1.9097011416987888	1.5809072780727264e-06	poorsig	0	0		0	0	.	0	0	.	-0.0342457511885199	0.0275636810870581
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151057210	151076526	151057210	+	87.088	rs3807375	SLC4A2	protein_coding	0.0	.	.	.	.	-13.22612034299808	0.0	89.05029709250803	1.955500609805128	1.1948796541431906e-06	poorsig	1	0		0	0	.	0	0	.	0.1892648185929688	0.4043486668177999
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151053815	151057897	151057897	-	87.775	rs3807375	CDK5	protein_coding	0.0	.	.	.	.	-13.23036070501098	0.0	86.38417770079207	1.9097011416987888	7.9015301977576e-08	poorsig	10	0		0	0	.	0	0	.	0.294783689111427	0.210242073305115
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151076624	151080866	151080866	-	110.744	rs3807375	FASTK	protein_coding	0.0	.	.	.	.	-13.372131993328669	0.0	89.05029709250803	1.9097011416987888	9.863286672925894e-07	poorsig	1	0		0	0	.	0	0	.	0.2102449301270154	0.4379838280633729
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151081085	151083493	151083493	-	113.371	rs3807375	TMUB1	protein_coding	0.0	.	.	.	.	-13.388346594504624	0.0	89.32100553057369	1.9097011416987888	1.2721751995580907e-06	poorsig	0	0		0	0	.	0	0	.	0.0056643043869652	0.239882258350811
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151085831	151144436	151085831	+	115.709	rs3807375	AGAP3	protein_coding	0.0	.	.	.	.	-13.40277740438258	0.0	88.24267532355194	1.9097011416987888	4.265469542999743e-07	poorsig	4	0		0	0	.	0	0	.	-0.219225304568934	0.2747554417379844
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151148009	151174745	151174745	-	204.623	rs3807375	GBX1	protein_coding	0.0	.	.	.	.	-13.951580239920869	0.0	89.32100553057369	1.9097011416987888	7.243319809408697e-07	poorsig	0	0		0	0	.	0	0	.	0.1649833136077034	-0.029493959142994
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	JT+QT	KCNH2	1.0	13.0	omim	151175698	151187832	151187832	-	217.71	rs3807375	ASB10	protein_coding	0.0	.	.	.	.	-14.032356975965692	0.0	89.05029709250803	1.9097011416987888	5.096706080001746e-07	poorsig	1	0		0	0	.	0	0	.	0.3443969914288414	-0.1898441343032025
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	QT	KCNH2	1.0	13.0	omim	151190873	151205496	151205496	-	235.374	rs3807375	IQCA1L	protein_coding	0.0	.	.	.	.	-14.141384275231818	0.0	89.05029709250803	1.9097011416987888	4.570246604904469e-07	poorsig	1	0		0	0	.	0	0	.		
7	150716606	151210488	rs1805123+rs2072413+rs3807375	20	493.882	QT	KCNH2	1.0	13.0	omim	151207837	151210488	151210488	-	240.366	rs3807375	H2BE1	protein_coding	0.0	.	.	.	.	-14.172196338067897	0.0	89.32100553057369	1.9097011416987888	5.809320092591596e-07	poorsig	0	0		0	0	.	0	0	.		
7	151877125	151877125	locus_PRKAG2	1	0.0		PRKAG2	1.0	1.0	.	151556124	151877125	151877125	-	0.0		PRKAG2	omim	1.0	signet	mindist	omim	signet+	-12.688588105764817	2.6813310543687003	95.57854330813564	1.9097011416987888	1.0	.	3	0		0	0	.	0	0	.	-0.0004255438364586	0.1999370511028203
8	2935353	4994972	rs2134953	1	2059.619	JT	CSMD1	0.0	0.0	poorsig	2935353	4994972	2935353	+	1250.2	rs2134953	CSMD1	protein_coding	1.0	signet	mindist	.	signet+	-20.405182848887016	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	0	0		0	0	.	0	0	.	-0.3578641998440956	-0.0575359568667073
8	38225218	38474800	rs881301	5	249.582	PR	FGFR1	0.0	3.0	poorsig	38225218	38275558	38225218	+	249.582	rs881301	DDHD2	protein_coding	0.0	.	.	.	.	-14.229080146380658	0.0	91.35261274749722	1.917879406169341	0.0032066428872167	poorsig	1	0		0	0	.	0	0	.	0.102794913637299	0.2061892082129347
8	38225218	38474800	rs881301	5	249.582	PR	FGFR1	0.0	3.0	poorsig	38263130	38269243	38269243	-	205.557	rs881301	PLPP5	protein_coding	0.0	.	.	.	.	-13.957345157126175	0.0	91.62791888948388	1.917879406169341	0.0055415026009628	poorsig	0	0		0	0	.	0	0	.		
8	38225218	38474800	rs881301	5	249.582	PR	FGFR1	0.0	3.0	poorsig	38269704	38382272	38382272	-	92.528	rs881301	NSD3	protein_coding	0.0	.	.	.	.	-13.259697590960474	0.0	88.90895376568905	1.917879406169341	0.0007341426919683	poorsig	9	0		0	0	.	0	0	.		
8	38225218	38474800	rs881301	5	249.582	PR	FGFR1	0.0	3.0	poorsig	38386207	38409527	38386207	+	88.593	rs881301	LETM2	protein_coding	0.0	.	.	.	.	-13.235409636781794	0.0	91.62791888948388	1.917879406169341	0.0114067035347004	poorsig	0	0		0	0	.	0	0	.	0.0864693454763227	-0.0483183765391053
8	38225218	38474800	rs881301	5	249.582	PR	FGFR1	0.0	3.0	poorsig	38400215	38468834	38468834	-	5.966	rs881301	FGFR1	protein_coding	1.0	signet	mindist	.	signet+	-12.72541197733534	0.0	95.57854330813564	1.9097011416987888	0.9791110082851516	mindist	22	11	CACNA1C:omim;CDH11:coloc;CDH2;CREBBP;FGF9;FLRT2:coloc;ID2;LITAF:coloc;OBSCN;SCN3B:omim;SPATS2L:coloc	0	0	.	0	0	.	1.2770341672724912	0.6220622615130933
8	70071693	70403808	rs16936870	2	332.115	QT	NCOA2	0.0	2.0	poorsig	70051651	70071693	70071693	-	205.414	rs16936870	PRDM14	protein_coding	0.0	.	.	.	.	-13.956462519909516	0.0	95.11311422896372	1.9097011416987888	0.2786298075459947	poorsig	8	2	AKAP9:omim;STRN	0	0	.	0	0	.	-0.0239748005859385	-0.3787080033301225
8	70071693	70403808	rs16936870	2	332.115	QT	NCOA2	0.0	2.0	poorsig	70109782	70403808	70403808	-	126.701	rs16936870	NCOA2	protein_coding	1.0	signet	mindist	.	signet+	-13.470623196588946	0.0	95.57854330813564	1.9097011416987888	0.7213701924540054	mindist	3	1	CREBBP	0	0	.	0	0	.	0.3315245813657147	0.4750066870352959
8	97644184	98093610	rs11779860	5	449.426	QT	MATN2	1.0	5.0	coloc	97644184	97730260	97644184	+	193.918	rs11779860	MTDH	protein_coding	0.0	.	.	.	.	-13.885505894436044	0.0	93.13049747145438	1.9097011416987888	0.0043258439863731	poorsig	28	6	CREBBP;CRIM1;OBSCN;PCDH7;PPFIA2;TBX5	0	0	.	0	0	.	0.0139253797579954	0.5087963555359706
8	97644184	98093610	rs11779860	5	449.426	QT	MATN2	1.0	5.0	coloc	97775057	97853013	97775057	+	63.045	rs11779860	LAPTM4B	protein_coding	1.0	signet	.	coloc	signet+	-13.077720017123111	2.054985245702309	95.57854330813564	1.9097011416987888	0.8760509246428797	coloc	1	0		0	0	.	0	0	.	0.0818986069383158	0.229645354841436
8	97644184	98093610	rs11779860	5	449.426	QT	MATN2	1.0	5.0	coloc	97868840	98036724	97868840	+	30.738	rs11779860	MATN2	protein_coding	0.0	.	mindist	.	.	-12.878311901328798	0.0	95.01676738349812	1.9097011416987888	0.078106335026763	mindist	2	0		0	0	.	0	0	.	0.1292412783958309	-0.0506522422898936
